match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-1403,0:08:43,1,2,0,0,3,0,17,2,2,196,nan,0,40,15,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,122,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,2.8110000000000004,4.0360000000000005,1,C,NCTL,D
2023-wimbledon-1403,0:09:04,1,2,1,0,3,2,18,2,2,191,nan,0,0,14,12,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11032.0,119,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,13.050999999999998,4.72,1,C,NCTL,D
2023-wimbledon-1403,0:11:04,1,2,1,0,4,0,19,2,1,0,nan,0,15,10,13,9,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15000.0,0,0,0,1,nan,nan,nan,nan,nan,nan,0,0,0,1.1520000000000001,1.334,0,W,CTL,nan
2023-wimbledon-1403,0:11:31,1,2,1,0,4,0,20,1,1,189,nan,15,15,12,12,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,118,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,11.705,17.980999999999998,3,BW,NCTL,ND
2023-wimbledon-1403,0:11:55,1,2,1,0,4,0,21,2,1,165,nan,15,30,11,14,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,103,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,8.465,10.45,2,BW,NCTL,ND
2023-wimbledon-1403,0:12:26,1,2,1,0,4,0,22,1,1,196,nan,30,30,13,13,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,122,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,6.275,7.239,1,W,CTL,D
2023-wimbledon-1403,0:12:45,1,2,1,0,4,0,23,1,1,172,nan,40,30,15,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,107,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,4.337,4.525,1,BW,NCTL,D
2023-wimbledon-1403,0:13:03,1,3,1,0,4,1,24,1,1,199,nan,0,0,19,11,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22032.0,124,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,27.016,37.264,7,W,CTL,ND
2023-wimbledon-1403,0:13:45,1,3,1,0,5,0,25,1,2,156,nan,15,0,20,9,14,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,97,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,7.857,6.505,2,BC,NCTL,D
2023-wimbledon-1403,0:14:12,1,3,1,0,5,0,26,1,2,140,nan,30,0,21,7,15,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,87,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,11.527000000000001,8.151,2,BW,CTL,ND
2023-wimbledon-1403,0:14:44,1,3,1,0,5,0,27,2,2,185,nan,30,15,21,10,15,12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22410.0,115,0,0,2,nan,nan,nan,nan,nan,nan,1,0,B,18.557000000000002,27.226999999999997,7,BW,NCTL,ND
2023-wimbledon-1403,0:15:32,1,3,1,0,5,0,28,1,2,159,nan,40,15,22,8,16,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,99,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,37.373000000000005,37.400999999999996,8,BC,NCTL,ND
2023-wimbledon-1403,0:16:39,1,3,1,0,5,0,29,2,2,186,nan,40,30,21,10,16,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,116,1,0,2,nan,nan,nan,nan,nan,nan,1,0,0,10.024,11.29,1,W,NCTL,D
2023-wimbledon-1403,0:17:00,1,3,1,0,5,0,30,2,2,189,nan,40,40,21,13,16,14,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21510.0,118,1,0,2,nan,nan,nan,nan,nan,nan,1,0,F,8.142000000000001,9.012,3,B,CTL,nan
2023-wimbledon-1403,0:17:25,1,3,1,0,5,0,31,2,2,170,nan,40,AD,19,14,16,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,106,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,30.925,29.451999999999998,9,B,NCTL,ND
2023-wimbledon-1403,0:18:14,1,3,1,0,5,0,32,1,2,204,nan,40,40,20,12,17,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21520.0,127,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,23.97,17.62,4,C,NCTL,ND
2023-wimbledon-1403,0:18:42,1,3,1,0,5,0,33,2,2,189,nan,40,AD,20,16,17,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23000.0,118,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,0.09,0.972,1,C,NCTL,nan
2023-wimbledon-1403,0:19:03,1,3,1,0,5,0,34,1,2,202,nan,40,40,21,14,18,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,126,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,12.901,10.28,4,BW,NCTL,ND
2023-wimbledon-1403,0:19:29,1,3,1,0,5,0,35,2,2,186,nan,40,AD,20,16,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,116,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,5.724,8.852,1,BW,NCTL,ND
2023-wimbledon-1403,0:19:51,1,3,2,0,5,2,36,2,2,152,nan,0,0,20,21,18,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22012.0,95,0,0,1,nan,nan,nan,nan,nan,nan,2,0,B,37.044000000000004,43.196999999999996,7,BW,CTL,D
2023-wimbledon-1403,0:21:54,1,3,2,0,6,0,37,2,1,0,nan,0,15,16,22,18,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15000.0,0,0,0,1,nan,nan,nan,nan,nan,nan,0,0,0,1.024,1.047,0,C,CTL,nan
2023-wimbledon-1403,0:22:19,1,3,2,0,6,0,38,2,1,149,nan,0,30,16,25,18,20,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22410.0,93,0,0,1,nan,nan,nan,nan,nan,nan,2,0,B,54.835,45.906000000000006,12,BW,CTL,D
2023-wimbledon-1403,0:23:07,1,3,2,0,6,0,39,1,1,188,nan,15,30,20,25,19,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13000.0,117,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,0.7559999999999999,0.614,1,C,NCTL,nan
2023-wimbledon-1403,0:23:27,1,3,2,0,6,0,40,1,1,189,nan,30,30,24,25,20,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13000.0,118,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,0.536,0.762,1,C,NCTL,nan
2023-wimbledon-1403,0:24:05,1,3,2,0,6,0,41,1,1,177,nan,40,30,26,24,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,110,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,2.8960000000000004,4.833,1,W,CTL,D
2023-wimbledon-1403,0:24:24,1,4,2,0,6,1,42,1,1,189,nan,0,0,32,24,22,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13002.0,118,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,2.312,2.583,1,W,CTL,nan
2023-wimbledon-1403,0:24:57,1,4,2,0,7,0,43,1,2,172,nan,15,0,33,22,23,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,107,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,41.61,36.732,12,BC,NCTL,ND
2023-wimbledon-1403,0:25:43,1,4,2,0,7,0,44,2,2,194,nan,15,15,32,24,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,121,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,18.026,14.138,3,C,NCTL,nan
2023-wimbledon-1403,0:26:13,1,4,2,0,7,0,45,2,2,183,nan,15,30,31,26,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,114,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,2.6830000000000003,3.4539999999999997,1,BC,NCTL,ND
2023-wimbledon-1403,0:26:32,1,4,2,0,7,0,46,2,2,152,nan,15,40,29,27,23,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,95,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,4.545,5.249,1,BC,NCTL,ND
2023-wimbledon-1403,0:27:15,1,4,3,0,7,2,47,2,2,191,nan,0,0,29,33,23,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23002.0,119,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,0.8079999999999999,0.965,1,C,NCTL,nan
2023-wimbledon-1403,0:28:56,1,4,3,0,8,0,48,1,1,173,nan,15,0,31,32,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,108,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,8.642999999999999,13.09,1,W,NCTL,D
2023-wimbledon-1403,0:29:15,1,4,3,0,8,0,49,1,1,164,nan,30,0,33,31,25,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,102,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,20.689,25.706,5,C,NCTL,D
2023-wimbledon-1403,0:29:58,1,4,3,0,8,0,50,2,1,197,nan,30,15,33,34,25,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22010.0,123,0,0,1,nan,nan,nan,nan,nan,nan,1,0,B,12.686,11.684000000000001,4,C,NCTL,ND
2023-wimbledon-1403,0:30:20,1,4,3,0,8,0,51,2,1,136,nan,30,30,31,35,25,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,85,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,5.192,7.857,2,B,NCTL,ND
2023-wimbledon-1403,0:30:45,1,4,3,0,8,0,52,1,1,197,nan,40,30,34,35,26,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14000.0,123,0,0,1,nan,nan,nan,nan,nan,nan,1,S,0,0.6579999999999999,0.7240000000000001,1,C,CTL,nan
2023-wimbledon-1403,0:31:15,1,5,3,0,8,1,53,1,1,188,nan,0,0,40,35,27,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13002.0,117,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,0.794,2.215,1,C,NCTL,nan
2023-wimbledon-1403,0:31:56,1,5,3,0,9,0,54,2,2,197,nan,0,15,40,38,27,27,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22410.0,123,0,0,2,nan,nan,nan,nan,nan,nan,1,0,B,23.028000000000002,10.152999999999999,3,BC,CTL,nan
2023-wimbledon-1403,0:32:19,1,5,3,0,9,0,55,2,2,188,nan,0,30,40,41,27,28,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21410.0,117,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,7.346,9.004,3,W,CTL,nan
2023-wimbledon-1403,0:32:44,1,5,3,0,9,0,56,1,2,167,nan,15,30,41,39,28,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,104,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,7.631,5.817,2,BW,NCTL,ND
2023-wimbledon-1403,0:33:07,1,5,3,0,9,0,57,1,2,0,nan,30,30,42,35,29,28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25000.0,0,0,0,2,nan,nan,nan,nan,nan,nan,0,0,0,7.291,4.552,0,C,CTL,ND
2023-wimbledon-1403,0:33:35,1,5,3,0,9,0,58,1,2,196,nan,40,30,44,34,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,122,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,15.17,14.280999999999999,4,BC,NCTL,ND
2023-wimbledon-1403,0:34:02,1,5,3,0,9,0,59,2,2,175,nan,40,40,43,36,30,29,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,109,1,0,2,nan,nan,nan,nan,nan,nan,2,0,0,2.529,3.0580000000000003,1,W,NCTL,nan
2023-wimbledon-1403,0:34:35,1,5,3,0,9,0,60,2,2,173,nan,40,AD,42,38,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,108,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,8.174,5.207999999999999,1,W,CTL,D
2023-wimbledon-1403,0:34:57,1,5,4,0,9,2,61,2,2,201,nan,0,0,42,44,30,31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23002.0,125,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,1.1540000000000001,1.053,1,W,CTL,nan
2023-wimbledon-1403,0:36:40,1,5,4,0,10,0,62,1,1,193,nan,15,0,45,44,31,31,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12010.0,120,0,0,1,nan,nan,nan,nan,nan,nan,1,0,B,6.938,8.461,3,BW,NCTL,ND
2023-wimbledon-1403,0:37:01,1,5,4,0,10,0,63,1,1,196,nan,30,0,48,44,32,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,122,0,0,1,nan,nan,nan,nan,nan,nan,1,0,F,18.174,23.343000000000004,7,C,NCTL,ND
2023-wimbledon-1403,0:37:28,1,5,4,0,10,0,64,1,1,162,nan,40,0,51,44,33,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12010.0,101,0,0,1,nan,nan,nan,nan,nan,nan,2,0,B,0.0,0.0,7,nan,nan,nan
2023-wimbledon-1403,0:38:00,1,6,4,1,10,1,65,1,1,197,nan,0,0,60,41,34,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13003.0,123,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,0.0,0.0,1,nan,nan,nan
2023-wimbledon-1403,0:44:40,2,0,0,0,1,0,66,1,2,152,nan,15,0,61,39,35,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,95,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,21.771,15.095,2,BW,NCTL,D
2023-wimbledon-1403,0:45:17,2,0,0,0,1,0,67,2,2,191,nan,15,15,61,42,35,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21010.0,119,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,27.214000000000002,8.379,3,W,CTL,ND
2023-wimbledon-1403,0:45:45,2,0,0,0,1,0,68,2,2,164,nan,15,30,60,44,35,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,102,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,19.954,15.606,5,BC,NCTL,D
2023-wimbledon-1403,0:46:24,2,0,0,0,1,0,69,1,2,167,nan,30,30,61,42,36,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22020.0,104,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,16.035,13.477,4,BC,NCTL,ND
2023-wimbledon-1403,0:46:59,2,0,0,0,1,0,70,2,2,207,nan,30,40,61,46,36,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23000.0,129,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,1.063,0.7829999999999999,1,C,NCTL,nan
2023-wimbledon-1403,0:47:18,2,0,0,0,1,0,71,1,2,156,nan,40,40,63,45,37,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22430.0,97,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,32.617,22.275,8,B,NCTL,ND
2023-wimbledon-1403,0:48:04,2,0,0,0,1,0,72,2,2,172,nan,40,AD,62,47,37,35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,107,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,20.82,18.159000000000002,5,BC,NCTL,ND
