match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-2141,0:05:14,1,0,1,0,2,0,9,1,1,170,nan,30,15,7,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,106,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,2.274,2.42,1,BW,NCTL,ND
2023-wimbledon-2141,0:05:40,1,0,1,0,2,0,10,1,1,185,nan,40,15,9,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,115,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,5.649,6.86,1,BC,NCTL,D
2023-wimbledon-2141,0:06:04,1,0,1,0,2,0,11,2,1,0,nan,40,30,5,10,5,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15000.0,0,0,0,1,nan,nan,nan,nan,nan,nan,0,0,0,1.389,1.331,0,W,CTL,nan
2023-wimbledon-2141,0:06:44,1,0,1,0,2,0,12,2,1,130,nan,40,40,5,13,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22010.0,81,0,0,1,nan,nan,nan,nan,nan,nan,2,0,B,4.628,5.135,2,W,CTL,ND
2023-wimbledon-2141,0:07:40,1,0,1,0,2,0,13,2,1,159,nan,40,AD,4,15,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,99,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,14.3,12.610999999999999,4,BC,NCTL,D
2023-wimbledon-2141,0:08:16,1,0,2,0,2,2,14,2,1,131,nan,0,0,1,21,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12031.0,82,0,1,2,nan,nan,nan,nan,nan,nan,2,0,0,28.145,14.972999999999999,2,B,NCTL,D
2023-wimbledon-2141,0:09:08,1,0,2,0,3,0,15,2,2,140,nan,0,15,1,22,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,87,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,10.998,9.693999999999999,3,BW,NCTL,ND
2023-wimbledon-2141,0:09:36,1,0,2,0,3,0,16,2,2,138,nan,0,30,1,24,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,86,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,8.626,3.946,1,W,CTL,D
2023-wimbledon-2141,0:10:00,1,0,2,0,3,0,17,2,2,138,nan,0,40,1,26,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,86,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,8.816,5.602,1,BW,NCTL,D
2023-wimbledon-2141,0:10:23,1,0,2,0,3,0,18,1,2,140,nan,15,40,2,24,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,87,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,9.466000000000001,10.027999999999999,2,W,CTL,ND
2023-wimbledon-2141,0:10:52,1,0,3,0,3,2,19,2,2,131,nan,0,0,2,29,6,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22012.0,82,0,0,1,nan,nan,nan,nan,nan,nan,1,0,B,12.095,8.416,3,W,NCTL,D
2023-wimbledon-2141,0:12:43,1,0,3,0,4,0,20,1,1,177,nan,15,0,5,29,7,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14000.0,110,0,0,1,nan,nan,nan,nan,nan,nan,1,S,0,0.529,0.779,1,B,CTL,nan
2023-wimbledon-2141,0:13:05,1,0,3,0,4,0,21,1,1,136,nan,30,0,6,27,8,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,85,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,16.807000000000002,18.754,5,BW,NCTL,D
2023-wimbledon-2141,0:13:55,1,0,3,0,4,0,22,1,1,135,nan,40,0,9,27,9,13,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11410.0,84,0,0,1,nan,nan,nan,nan,nan,nan,2,0,F,19.66,21.362,5,C,NCTL,ND
2023-wimbledon-2141,0:14:44,1,1,3,0,4,1,23,1,1,122,nan,0,0,14,27,10,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11012.0,76,0,0,2,nan,nan,nan,nan,nan,nan,2,0,F,15.162,12.543,3,BC,NCTL,ND
2023-wimbledon-2141,0:15:39,1,1,3,0,5,0,24,2,2,141,nan,0,15,14,31,10,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23000.0,88,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,1.405,1.261,1,C,CTL,nan
2023-wimbledon-2141,0:16:06,1,1,3,0,5,0,25,2,2,135,nan,0,30,14,34,10,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21010.0,84,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,21.523000000000003,12.95,5,BW,NCTL,D
2023-wimbledon-2141,0:16:39,1,1,3,0,5,0,26,1,2,130,nan,15,30,17,34,11,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,81,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,37.957,32.993,8,B,NCTL,D
2023-wimbledon-2141,0:17:23,1,1,3,0,5,0,27,1,2,128,nan,30,30,20,34,12,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,80,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,16.315,16.093,6,BW,NCTL,D
2023-wimbledon-2141,0:18:03,1,1,3,0,5,0,28,2,2,120,nan,30,40,18,35,12,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,75,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,9.205,7.597,3,BW,NCTL,D
2023-wimbledon-2141,0:18:32,1,1,4,0,5,2,29,2,2,138,nan,0,0,16,38,12,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11022.0,86,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,21.029,22.929000000000002,7,C,NCTL,D
2023-wimbledon-2141,1:23:01,1,1,4,0,6,0,30,1,1,119,nan,15,0,17,36,13,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22020.0,74,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,5.678999999999999,4.921,1,BC,CTL,D
2023-wimbledon-2141,1:23:37,1,1,4,0,6,0,31,2,1,136,nan,15,15,15,37,13,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,85,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,10.295,12.765,4,BW,NCTL,D
2023-wimbledon-2141,1:24:26,1,1,4,0,6,0,32,1,1,159,nan,30,15,17,36,14,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,99,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,10.31,11.262,3,B,NCTL,ND
2023-wimbledon-2141,1:24:58,1,1,4,0,6,0,33,1,1,168,nan,40,15,19,35,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,105,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,7.526,3.341,1,BC,CTL,D
2023-wimbledon-2141,1:25:40,1,2,4,0,6,1,34,1,1,170,nan,0,0,23,34,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21032.0,106,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,8.892000000000001,7.181,1,BW,NCTL,ND
2023-wimbledon-2141,1:26:12,1,2,4,0,7,0,35,1,2,133,nan,15,0,24,32,17,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22020.0,83,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,19.713,9.523,2,W,CTL,D
2023-wimbledon-2141,1:26:39,1,2,4,0,7,0,36,2,2,122,nan,15,15,22,33,17,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,76,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,3.1630000000000003,3.4819999999999998,1,W,CTL,ND
2023-wimbledon-2141,1:27:29,1,2,4,0,7,0,37,2,2,117,nan,15,30,20,34,17,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12020.0,73,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,15.828,19.483,5,BC,NCTL,D
2023-wimbledon-2141,1:28:23,1,2,4,0,7,0,38,2,2,120,nan,15,40,18,35,17,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12020.0,75,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,30.858,30.305999999999997,9,W,CTL,ND
2023-wimbledon-2141,1:29:28,1,2,5,0,7,2,39,2,2,135,nan,0,0,18,40,17,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21012.0,84,0,0,1,nan,nan,nan,nan,nan,nan,1,0,F,25.184,20.147000000000002,7,W,CTL,ND
2023-wimbledon-2141,1:31:32,1,2,5,0,8,0,40,1,1,159,nan,15,0,20,39,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,99,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,2.5610000000000004,3.3680000000000003,1,BC,NCTL,ND
2023-wimbledon-2141,1:31:54,1,2,5,0,8,0,41,1,1,131,nan,30,0,21,37,19,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22020.0,82,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,11.649000000000001,13.424000000000001,3,B,NCTL,D
2023-wimbledon-2141,1:32:45,1,2,5,0,8,0,42,2,1,117,nan,30,15,19,38,19,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,73,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,13.0,15.623,4,BC,NCTL,D
2023-wimbledon-2141,2:10:34,1,2,5,0,8,0,43,2,1,156,nan,30,30,18,40,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,97,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,39.074,44.619,12,BC,NCTL,ND
2023-wimbledon-2141,2:11:18,1,2,5,0,8,0,44,1,1,164,nan,40,30,20,39,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,102,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,10.84,13.212,3,B,NCTL,ND
2023-wimbledon-2141,2:11:50,1,3,5,0,8,1,45,1,1,136,nan,0,0,24,38,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22032.0,85,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,5.287000000000001,6.175,1,W,CTL,D
2023-wimbledon-2141,2:12:29,1,3,5,0,9,0,46,2,2,133,nan,0,15,23,40,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,83,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,2.355,2.654,1,B,NCTL,ND
2023-wimbledon-2141,2:12:54,1,3,5,0,9,0,47,2,2,138,nan,0,30,21,41,21,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,86,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,22.529,29.893,7,BW,CTL,ND
2023-wimbledon-2141,2:13:32,1,3,5,0,9,0,48,1,2,120,nan,15,30,22,39,22,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,75,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,16.32,11.592,4,BW,NCTL,D
2023-wimbledon-2141,2:14:11,1,3,5,0,9,0,49,1,2,141,nan,30,30,25,39,23,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12010.0,88,0,0,2,nan,nan,nan,nan,nan,nan,1,0,B,30.044,26.826999999999998,10,BW,CTL,ND
2023-wimbledon-2141,2:14:59,1,3,5,0,9,0,50,2,2,127,nan,30,40,24,41,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,79,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,6.648,7.4,1,W,CTL,ND
2023-wimbledon-2141,2:15:28,1,3,5,0,9,0,51,1,2,106,nan,40,40,26,40,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,66,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,22.221,24.74,8,BW,NCTL,ND
2023-wimbledon-2141,2:16:23,1,3,5,0,9,0,52,2,2,120,nan,40,AD,25,42,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,75,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,4.888999999999999,5.011,1,BC,NCTL,ND
2023-wimbledon-2141,2:17:07,1,3,6,2,9,2,53,2,2,130,nan,0,0,20,48,24,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11023.0,81,0,0,1,nan,nan,nan,nan,nan,nan,2,0,0,25.499000000000002,30.701,9,BW,CTL,ND
2023-wimbledon-2141,2:19:58,2,0,0,0,1,0,54,1,1,162,nan,15,0,22,47,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,101,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,3.918,4.292,1,B,NCTL,D
2023-wimbledon-2141,2:20:17,2,0,0,0,1,0,55,1,1,162,nan,30,0,24,46,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,101,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,5.614,5.646,1,BC,NCTL,D
2023-wimbledon-2141,2:20:53,2,0,0,0,1,0,56,1,1,175,nan,40,0,27,46,27,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11010.0,109,0,0,1,nan,nan,nan,nan,nan,nan,1,0,F,13.987,22.253,5,W,CTL,D
2023-wimbledon-2141,2:21:19,2,1,0,0,1,1,57,1,1,177,nan,0,0,33,46,28,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13002.0,110,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,0.772,0.735,1,C,CTL,nan
2023-wimbledon-2141,2:22:21,2,1,0,0,2,0,58,2,2,133,nan,0,15,32,48,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11030.0,83,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,4.606,3.675,1,C,NCTL,ND
2023-wimbledon-2141,2:22:44,2,1,0,0,2,0,59,2,2,152,nan,0,30,31,50,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12030.0,95,0,0,2,nan,nan,nan,nan,nan,nan,1,0,0,20.695999999999998,17.156,5,W,CTL,D
2023-wimbledon-2141,2:23:14,2,1,0,0,2,0,60,1,2,131,nan,15,30,34,50,29,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12010.0,82,0,0,2,nan,nan,nan,nan,nan,nan,1,0,B,16.815,13.095999999999998,6,B,NCTL,ND
2023-wimbledon-2141,2:23:48,2,1,0,0,2,0,61,1,2,151,nan,30,30,37,50,30,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11410.0,94,0,0,2,nan,nan,nan,nan,nan,nan,1,0,F,19.771,18.909000000000002,6,BC,NCTL,D
2023-wimbledon-2141,2:24:24,2,1,0,0,2,0,62,1,2,122,nan,40,30,38,48,31,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21020.0,76,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,21.166999999999998,23.375,6,B,NCTL,ND
2023-wimbledon-2141,2:25:25,2,1,0,0,2,0,63,2,2,135,nan,40,40,38,51,31,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24000.0,84,1,0,2,nan,nan,nan,nan,nan,nan,2,S,0,4.641,4.115,1,W,CTL,nan
2023-wimbledon-2141,2:26:06,2,1,0,0,2,0,64,1,2,117,nan,AD,40,40,50,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,73,0,0,2,nan,nan,nan,nan,nan,nan,2,0,0,11.7,16.214000000000002,4,BC,NCTL,D
2023-wimbledon-2141,2:26:53,2,2,0,0,2,1,65,1,2,122,nan,0,0,47,48,33,32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11011.0,76,1,0,1,nan,nan,nan,nan,nan,nan,2,0,F,20.458,22.386,6,BW,NCTL,ND
2023-wimbledon-2141,2:27:52,2,2,0,0,3,0,66,2,1,165,nan,0,15,45,49,33,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12020.0,103,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,16.43,16.413,4,BW,NCTL,ND
2023-wimbledon-2141,2:28:25,2,2,0,0,3,0,67,1,1,144,nan,15,15,47,48,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21030.0,90,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,44.483000000000004,48.263000000000005,13,W,NCTL,ND
2023-wimbledon-2141,2:29:14,2,2,0,0,3,0,68,2,1,125,nan,15,30,47,51,34,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21010.0,78,0,0,1,nan,nan,nan,nan,nan,nan,2,0,F,17.578,19.727999999999998,6,BW,CTL,ND
2023-wimbledon-2141,2:30:09,2,2,0,0,3,0,69,1,1,138,nan,30,30,50,51,35,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12010.0,86,0,0,1,nan,nan,nan,nan,nan,nan,1,0,B,14.607999999999999,13.876,5,BW,NCTL,D
2023-wimbledon-2141,2:30:44,2,2,0,0,3,0,70,1,1,146,nan,40,30,52,50,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22030.0,91,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,17.139,9.249,1,C,CTL,ND
2023-wimbledon-2141,2:31:12,2,2,0,0,3,0,71,2,1,133,nan,40,40,50,51,36,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,83,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,22.101999999999997,27.592,8,BW,NCTL,D
2023-wimbledon-2141,2:32:12,2,2,0,0,3,0,72,2,1,160,nan,40,AD,48,52,36,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11020.0,100,0,0,1,nan,nan,nan,nan,nan,nan,1,0,0,6.815,8.589,2,BW,NCTL,D
